test_name,matched_bar_4
test1411,1.1378068923950195
test2196,1.2777369022369385
test474,1.1226718425750732
test2194,1.2220652103424072
test2173,1.0733642578125
test1860,1.1546608209609985
test3098,1.028109073638916
test1458,1.0360013246536255
test15,1.1492183208465576
test322,1.1775286197662354
test2974,1.2947851419448853
test70,1.1329301595687866
test2420,1.1905229091644287
test1482,1.0884590148925781
test1261,1.066054105758667
test2076,1.1267484426498413
test1969,1.1963837146759033
test2052,1.1622196435928345
test453,1.1844204664230347
test561,1.1709749698638916
test1620,1.186718463897705
test1652,1.3006047010421753
test331,1.0015897750854492
test1420,1.3224966526031494
test1436,1.1403778791427612
test296,1.3223446607589722
test650,1.3454902172088623
test3308,0.9291436672210693
test552,0.9786301851272583
test2177,1.2356460094451904
test867,1.1161584854125977
test1912,1.129122018814087
test1118,1.1582708358764648
test2930,1.184416651725769
test762,1.0700384378433228
test41,1.3419334888458252
test1308,1.0853697061538696
test2665,1.1519200801849365
test1003,1.1627150774002075
test558,1.042349100112915
test3204,1.0563509464263916
test2929,1.2986085414886475
test1466,1.0746300220489502
test1578,1.2500479221343994
test2478,1.165435791015625
test2244,1.1542359590530396
test3276,1.158931016921997
test2111,1.3020265102386475
test1875,0.9381036162376404
test1159,1.1300593614578247
test92,1.123317003250122
test690,1.1432815790176392
test1887,1.33720064163208
test2889,1.0669361352920532
test349,1.3842140436172485
test356,1.4061932563781738
test2242,1.2951010465621948
test3107,1.3001723289489746
test3369,1.0504193305969238
test1430,0.9710571765899658
test2715,1.2350366115570068
test1087,1.1187933683395386
test39,1.2831833362579346
test575,1.2379937171936035
test1093,1.0251266956329346
test1900,1.342881441116333
test3319,0.9985619783401489
test3317,0.9321178197860718
test1904,0.9654186964035034
test1734,1.1851227283477783
test1871,1.201011061668396
test2092,1.123152494430542
test513,1.0854504108428955
test3414,1.1429548263549805
test2846,1.2162926197052002
test3206,0.9615476131439209
test3387,1.2867991924285889
test2985,1.2543449401855469
test1709,1.2070846557617188
test704,1.1297087669372559
test745,1.082453966140747
test1109,1.018410086631775
test488,1.2733564376831055
test751,1.1840314865112305
test2923,1.1781976222991943
