test_name,matched_bar_19
test1469,1.1253745555877686
test1091,1.1093831062316895
test3328,1.1208131313323975
test2410,0.9450967311859131
test978,1.2088983058929443
test1995,1.010638952255249
test221,0.9889975190162659
test174,0.8436471223831177
test2522,1.0257269144058228
test3176,0.9625698924064636
test1139,1.1835956573486328
test1963,0.9480858445167542
test3009,1.0849499702453613
test1220,0.9989544153213501
test2585,1.1224995851516724
test130,1.0433497428894043
test942,0.9705826044082642
test1615,1.005696177482605
test644,0.9652600884437561
test534,1.0973083972930908
test1200,1.0484312772750854
test1321,1.1887238025665283
test403,1.1321792602539062
test3069,1.1691559553146362
test74,0.9834631681442261
test2912,0.9006549119949341
test1470,1.0079033374786377
test2708,1.1054785251617432
test586,1.04622220993042
test400,1.049417495727539
test14,1.1377204656600952
test1212,0.9198775291442871
test2517,1.1163212060928345
test3282,1.0390568971633911
test496,1.2208751440048218
test1979,1.070444941520691
test2711,1.0052225589752197
test395,1.0736610889434814
test3332,1.1334590911865234
test957,1.0211782455444336
test686,0.9461953639984131
test1727,1.0769984722137451
test2202,0.9707152843475342
test785,1.1488161087036133
test2474,1.029325246810913
test127,1.1034538745880127
test2541,1.0876524448394775
test31,0.9114056825637817
test713,0.973068118095398
test1855,1.136682152748108
test2374,1.0891886949539185
test3093,0.9888849854469299
test2738,1.0505130290985107
test1932,0.9832469820976257
test794,1.0959868431091309
test3333,1.0337499380111694
test3047,1.1132242679595947
test2467,1.0308269262313843
test2291,1.110856056213379
test90,1.0417370796203613
test483,1.0526108741760254
test2702,0.9941284656524658
test756,1.0532243251800537
test729,1.0824146270751953
test2712,1.0281140804290771
test3230,1.1266299486160278
test2954,0.9619649648666382
test519,1.0675041675567627
test769,0.9570204019546509
test3372,0.9735422134399414
test441,1.0058542490005493
test630,0.9994460344314575
test2023,1.1513621807098389
test2691,1.100225567817688
test394,0.9695032835006714
test3121,1.0108520984649658
test3076,1.1021543741226196
test693,1.1355409622192383
test892,1.1362662315368652
test408,1.0600591897964478
test1842,1.1803569793701172
test2198,1.0456844568252563
test232,1.0754060745239258
test285,0.9661216735839844
test1654,1.1127663850784302
test268,1.1272492408752441
test307,1.0991339683532715
test2920,1.1345661878585815
test2224,1.1341137886047363
test1278,1.142159104347229
test1898,1.091196060180664
test2265,1.0450305938720703
test2782,0.9987667202949524
test2646,1.1323212385177612
test711,1.0535500049591064
test1994,1.0176784992218018
test3233,1.085913896560669
test3183,1.1082359552383423
test3024,1.0553683042526245
