test_name,matched_bar_19
test1752,1.137756586074829
test1138,0.9797563552856445
test3284,0.9594255089759827
test1774,1.0171860456466675
test2637,1.1187922954559326
test3290,1.0472344160079956
test3067,1.1517975330352783
test2341,0.9416911005973816
test1897,0.9273099899291992
test3232,1.1385477781295776
test195,1.0858428478240967
test1984,1.0590503215789795
test149,1.0393338203430176
test1639,0.9893621802330017
test1878,1.1209702491760254
test162,1.0851250886917114
test3300,1.1118137836456299
test1740,0.9573402404785156
test999,1.1676640510559082
test2310,1.0884020328521729
test2814,1.158144235610962
test3102,1.0483335256576538
test100,1.0622837543487549
test2403,1.1037890911102295
test514,1.0778168439865112
test51,0.9656249284744263
test2113,1.0055049657821655
test338,1.0611979961395264
test541,0.9781392812728882
test1432,0.9699463844299316
test1793,1.1190075874328613
test1554,0.9299553632736206
test992,1.0843653678894043
test1369,1.0749683380126953
test1508,0.9956010580062866
test63,0.8935980200767517
test1245,1.0977622270584106
test805,1.0366551876068115
test1939,1.1049306392669678
test2893,1.1068525314331055
test2529,1.090644121170044
test1502,0.948940098285675
test2071,1.0898364782333374
