test_name,matched_bar_19
test3368,1.0013177394866943
test405,1.0105388164520264
test1808,0.9985628128051758
test1690,1.0691766738891602
test2849,1.0275291204452515
test966,1.1435890197753906
test2011,1.0910604000091553
test2201,0.9925548434257507
test2048,1.071640968322754
test1098,1.0599173307418823
test1131,0.9689697027206421
test3177,1.108397126197815
test861,0.9788598418235779
test3227,0.9703795909881592
test1123,1.0296210050582886
test2653,1.0664578676223755
test2045,1.0921764373779297
test846,0.958785891532898
test678,1.0614800453186035
test228,1.132155179977417
test533,1.1122076511383057
test1182,1.1008034944534302
test301,1.1683176755905151
test1005,1.0231759548187256
test3316,1.0092061758041382
test2233,1.1281764507293701
test750,1.1429911851882935
test2747,1.163068413734436
test1821,0.923316478729248
test645,1.1150188446044922
test2221,1.2050995826721191
test969,1.0061429738998413
test3297,0.9786176681518555
test78,0.9979225397109985
test2272,1.0433424711227417
test2908,0.998723030090332
test979,1.0321998596191406
test618,1.0081043243408203
test43,1.0276947021484375
test2873,1.1171953678131104
test2588,1.0385817289352417
test3406,0.9910770654678345
test2353,1.032012701034546
test2515,1.0268445014953613
test2878,1.0801715850830078
test86,1.0425527095794678
test1585,0.9659477472305298
test1252,1.054038405418396
test286,1.1476109027862549
test701,1.0437926054000854
test2158,0.9563872218132019
test1624,0.9657993912696838
test137,1.0343644618988037
test2900,1.1513657569885254
test467,1.0234696865081787
test647,1.0599274635314941
test1676,0.998471736907959
test154,1.0080983638763428
test3394,1.1824870109558105
test1359,1.056194543838501
test990,1.1178312301635742
test1363,1.0851311683654785
test960,1.048636555671692
test1012,1.058911681175232
test2035,1.0511529445648193
test3256,1.0237340927124023
test1288,1.067387342453003
test2064,1.0368907451629639
test3293,1.073520302772522
test495,0.9874280691146851
test2267,1.0837045907974243
test2850,1.2181665897369385
test748,1.0721626281738281
test2667,1.1115986108779907
test2295,1.0774520635604858
test491,1.1441655158996582
test3451,1.1750432252883911
test211,1.0088727474212646
test1550,1.0359524488449097
test1864,0.981907308101654
test2490,1.1503554582595825
test3160,1.0965533256530762
test1908,0.9411318302154541
test1006,0.9492404460906982
test1357,1.1378775835037231
test523,1.1663399934768677
test1168,0.9877762794494629
test580,1.1334748268127441
test832,1.05716073513031
test987,1.0310859680175781
test2046,1.0530142784118652
test522,0.9804332256317139
test164,1.0414097309112549
test2894,0.9719575047492981
test2789,1.175361156463623
test2001,1.134293556213379
test688,0.9959442615509033
test1982,1.1098700761795044
test2792,1.109245777130127
test101,1.2154232263565063
test2074,1.1830623149871826
test229,1.0866093635559082
test788,1.0871810913085938
test3017,1.1055941581726074
test2080,0.9951452016830444
test2567,1.1557269096374512
test455,1.0096639394760132
test1677,1.0069377422332764
test2970,0.9997825622558594
test1863,1.0294737815856934
test2314,1.0184941291809082
test1456,1.050443410873413
test2069,1.006441354751587
test359,0.9209506511688232
test419,0.9739096760749817
test1700,1.0656371116638184
test983,1.1550456285476685
test112,1.0310571193695068
test3181,1.01323664188385
test2682,1.0616929531097412
test1545,1.1075172424316406
test909,1.0777597427368164
test1187,1.0459827184677124
test2065,1.0709896087646484
test2146,1.073992371559143
test1489,0.9908506274223328
test3068,0.9989914298057556
test657,1.0352046489715576
test1214,1.132307767868042
test3335,1.1516973972320557
test804,1.0226256847381592
test614,1.0417659282684326
test469,1.0688798427581787
test601,0.9527629017829895
test757,1.0134512186050415
test1117,1.0363402366638184
test1812,0.9892247915267944
test1232,1.0433101654052734
test2411,1.105568289756775
test311,1.0631369352340698
test1283,1.0509885549545288
test1486,1.010900855064392
test2587,1.0807609558105469
test1678,1.0604358911514282
test2802,1.0961798429489136
test2978,1.0851860046386719
test1191,0.8559132814407349
test213,1.113957405090332
test2313,1.0957422256469727
test2578,0.9933532476425171
test1167,1.2060589790344238
test1778,1.0749094486236572
test2733,0.953393816947937
test682,1.0934518575668335
test2977,1.1112456321716309
test1772,1.056476354598999
test3257,0.9875060319900513
test1362,1.0731916427612305
test2181,0.9142072796821594
test1309,1.0301628112792969
test1326,0.970894455909729
test824,1.1944606304168701
test106,1.0284041166305542
test96,1.042805552482605
test2769,0.999313473701477
test1013,1.0556484460830688
test1686,1.0859802961349487
test801,1.2100090980529785
test2365,1.0026586055755615
test948,1.0059137344360352
test3241,0.8485686779022217
test2033,1.0178303718566895
test2615,1.0342702865600586
test3178,1.1175346374511719
test1170,1.1106483936309814
test797,1.064239501953125
test2088,0.8989467620849609
test3370,1.0797196626663208
