test_name,matched_bar_49
test2112,0.9854220151901245
test716,0.9732434749603271
test1428,0.9671505689620972
test210,0.9571871757507324
test2373,1.0088739395141602
test1565,1.101658821105957
test1008,0.9896305799484253
test1741,1.1392444372177124
test3034,1.006742000579834
test2308,1.0376160144805908
test2820,1.099834680557251
test505,1.1132328510284424
test1600,1.0806522369384766
test1500,1.0598139762878418
test1134,1.0624662637710571
test2836,0.9805546998977661
test1161,1.0855562686920166
test2175,0.9394216537475586
test776,0.9744881391525269
test1599,1.0683858394622803
test2944,1.1290490627288818
test2063,1.1927886009216309
test1511,1.0797327756881714
test1083,1.028266191482544
test226,1.0601900815963745
test1221,1.0483055114746094
test156,1.04015052318573
test2704,1.1023226976394653
test2491,0.9896849989891052
test2966,1.1026448011398315
test1010,1.041297197341919
test2368,1.1079895496368408
test997,1.0363414287567139
test2345,1.1420081853866577
test3018,1.0416450500488281
test2322,0.917005717754364
test1858,1.059241533279419
test2186,1.1287364959716797
test2855,1.029508113861084
test2215,1.135575532913208
test2949,1.0129164457321167
test1732,1.0682432651519775
test354,0.9864397048950195
test2093,1.0713098049163818
test2428,0.9776763916015625
test1140,1.007482647895813
test2857,1.0781567096710205
test921,1.034139633178711
test123,0.8810584545135498
test87,1.0066893100738525
test251,1.021662712097168
test2995,1.0767064094543457
test3007,1.141965389251709
test248,1.0191454887390137
test271,0.9598816633224487
test1163,1.0759661197662354
test2936,1.0670042037963867
test1722,1.0369553565979004
test2773,1.0198161602020264
test1970,0.9651346206665039
test2731,0.9780552983283997
test1480,0.9928804039955139
test1604,0.8755799531936646
test1777,1.0113437175750732
test1193,1.0324468612670898
test954,1.01197350025177
test223,0.9876182079315186
test726,1.0342706441879272
test3172,1.043954849243164
test1894,0.9295864105224609
test1786,1.0678462982177734
test209,1.104304552078247
test590,0.9815990328788757
test1046,1.0856839418411255
test2648,0.9930382370948792
test416,1.090330958366394
test391,1.0344526767730713
test107,0.9607783555984497
test1303,0.9989257454872131
test3289,1.0194791555404663
test1689,1.0568066835403442
test1609,0.8989447355270386
test1879,1.1612696647644043
test19,1.055211067199707
test2232,0.9881274700164795
test1974,1.0071406364440918
test1241,1.0272324085235596
test1906,0.9992088675498962
test949,1.0541479587554932
test494,0.9587894678115845
test2481,1.0062752962112427
test2258,1.0656871795654297
test95,1.0106561183929443
test1189,1.1095690727233887
test965,1.0381158590316772
test1601,0.9688119888305664
test2114,1.2125674486160278
test3171,1.0775542259216309
test721,1.0864925384521484
test1504,1.065005898475647
test1216,0.8742673993110657
test2263,1.0854928493499756
test20,1.0947885513305664
test939,1.0008418560028076
test3124,1.040555477142334
test3056,1.0373163223266602
test2988,1.1069257259368896
test161,0.8855385780334473
test2824,1.0487961769104004
test3261,1.1061656475067139
test2956,1.1045151948928833
test725,1.086352825164795
test2479,1.022938847541809
test697,1.017246961593628
test2089,1.0424927473068237
test1262,1.1361325979232788
test3375,1.0205717086791992
test2986,0.9878780841827393
test2642,1.0117223262786865
test1555,0.9891406297683716
test2381,1.0199658870697021
test32,0.9781021475791931
test1811,1.009220004081726
test2475,1.0422801971435547
test1149,1.0075173377990723
test1546,1.1418726444244385
test1544,1.0097424983978271
test1850,0.984311580657959
test1333,1.0404777526855469
test2822,1.0570181608200073
test1276,0.9943639039993286
test825,0.9717720746994019
test2783,1.0945333242416382
test920,1.0319170951843262
test1403,1.045210838317871
test1104,0.9724652767181396
test2016,1.0366778373718262
test1610,1.0575693845748901
test1803,1.0112183094024658
test563,1.0300750732421875
test1801,1.185064435005188
test1491,1.0969325304031372
test638,1.0884027481079102
test2552,0.9406117796897888
test1680,1.052666425704956
test183,1.0478482246398926
test845,0.853005051612854
test3277,0.9977469444274902
test206,1.1268219947814941
test531,1.03727388381958
test2190,1.0062036514282227
test205,1.1161456108093262
test150,1.0006706714630127
test2485,1.0083529949188232
test2454,0.8127403855323792
test3349,1.017608642578125
test806,1.0400707721710205
test3186,1.0265729427337646
test2510,1.091179370880127
test3054,1.063786506652832
test571,1.1312825679779053
test1023,1.0153043270111084
test1735,1.005447506904602
test245,1.033990502357483
test2300,1.053019404411316
test2861,1.02872896194458
test3086,1.036414384841919
test2654,1.0345699787139893
test45,0.9302629232406616
test312,0.9253911375999451
test2143,1.007563591003418
test3237,1.1637530326843262
test1190,0.9915519952774048
test2204,1.0082430839538574
test1566,1.056777000427246
test382,1.0849047899246216
test3218,1.016235589981079
test3143,1.0221282243728638
test680,0.9769686460494995
test518,1.050970435142517
test239,0.998913586139679
test1633,0.9592413306236267
test2179,1.1590135097503662
test977,1.0139254331588745
test2379,1.047355055809021
test3041,1.043906807899475
test1574,1.0542511940002441
test1021,1.0759122371673584
test1593,1.095083475112915
test181,1.0957233905792236
test1452,0.9155819416046143
test2453,0.9804549217224121
test1814,0.928249716758728
test1691,0.9478061199188232
test2228,1.0264508724212646
test2007,0.9715099930763245
test1207,0.9828039407730103
test482,0.9990293979644775
test3013,0.9685618877410889
test1913,0.9575749039649963
test3360,0.9471777677536011
test1256,1.1433250904083252
test3430,1.089980959892273
test574,1.0707707405090332
test2721,0.9045777320861816
test3428,1.0446611642837524
test1967,1.0177360773086548
test2385,1.05668306350708
test339,0.9938034415245056
test1270,1.1497509479522705
test512,0.9731468558311462
test2357,0.9706756472587585
test1914,1.0381513833999634
test544,0.9300007820129395
test2531,1.1585943698883057
test615,1.1381559371948242
test1880,1.0407476425170898
test2157,1.092663049697876
test214,1.0310730934143066
test361,0.9946116805076599
test252,1.0638281106948853
test1899,1.119993805885315
