test_name,matched_bar_4
test3060,1.1861974000930786
test1955,1.0939377546310425
test2319,1.1699535846710205
test1461,1.175288200378418
test3273,1.243963360786438
test3220,1.1513971090316772
test2513,1.1284706592559814
test435,1.2092041969299316
test510,1.2312095165252686
test1349,1.0349225997924805
test893,1.1057276725769043
test2132,1.0148754119873047
test325,1.1616566181182861
test2057,1.136591911315918
test148,1.2573695182800293
test933,1.1046738624572754
test2749,1.185267686843872
test3169,1.1540870666503906
test3058,1.045017957687378
test3315,1.2353825569152832
test254,1.2234094142913818
test879,1.0044591426849365
test135,1.198411226272583
test2214,1.119112253189087
test55,1.0904823541641235
test3185,1.0628910064697266
test2984,1.2441446781158447
test1672,1.1788142919540405
test3281,1.2096940279006958
test3311,0.8950622081756592
test1019,1.3002519607543945
test1527,1.1119011640548706
test1151,1.1905261278152466
test1360,0.9828575849533081
test237,1.4484851360321045
test300,1.2228355407714844
test225,1.169135332107544
test9,1.1137456893920898
test3396,0.9952120780944824
test1311,1.142191767692566
test819,1.1161041259765625
test2830,1.245218276977539
test2689,1.116834044456482
test1076,1.0646929740905762
test2616,1.1538598537445068
test1133,1.0985167026519775
test1497,1.1918046474456787
test1169,1.1111810207366943
test3004,1.029372215270996
test1071,1.165433645248413
test2216,1.1971259117126465
test2628,1.1298320293426514
test445,1.1325100660324097
test1844,1.2909352779388428
