test_name,matched_bar_49
test3381,0.9556547403335571
test2498,1.0114517211914062
test346,0.9638768434524536
test3271,0.9840919375419617
test1001,1.1185810565948486
test147,1.0940091609954834
test2021,1.0811724662780762
test1945,1.0657812356948853
test115,1.0378544330596924
test2582,1.0633660554885864
test1386,1.0924105644226074
test1154,0.9485703706741333
test1723,1.0365756750106812
test2252,1.092137098312378
test858,0.9648568630218506
test3382,0.9701439142227173
test3199,1.0111678838729858
test2208,0.9336330890655518
test2151,0.9678521156311035
test2152,1.0416030883789062
test56,0.9274963140487671
test1000,1.070979118347168
test2568,1.006018877029419
test661,0.9324663877487183
test440,1.0247188806533813
test1632,1.0194494724273682
test1845,0.9107298254966736
test1582,0.9207930564880371
test2452,1.003652572631836
test3429,0.8910224437713623
test530,1.0102685689926147
test2652,1.0709737539291382
test807,0.9111059308052063
test719,0.9941045641899109
test2586,1.0579593181610107
test2556,1.0606273412704468
test1796,0.959044873714447
test3304,0.9585134983062744
test767,1.074970006942749
test1775,0.9110251665115356
test1164,0.9594523310661316
test84,1.061277151107788
test344,1.0070760250091553
test1736,1.017805814743042
test2739,1.0965354442596436
test1985,1.005709171295166
test2165,1.0092962980270386
test2343,1.0000630617141724
test803,1.0030808448791504
test1194,1.0876071453094482
test465,0.9973654747009277
test1147,0.8036364912986755
test984,1.025422215461731
test1372,0.9195748567581177
test1392,0.9859366416931152
test1695,1.0183918476104736
test579,1.1285947561264038
test1496,1.1253114938735962
test26,1.0550909042358398
test1930,1.004264235496521
test3005,0.872222363948822
test179,1.0212945938110352
test415,1.1123696565628052
test1670,1.0782389640808105
test2075,0.9362574815750122
test3010,0.8732938170433044
test47,0.9828859567642212
test1358,0.9203630685806274
test3123,0.9723918437957764
test3008,0.9644907712936401
test872,1.052309274673462
test3201,0.8980819582939148
test1011,0.9857374429702759
test368,1.0787745714187622
test1505,1.089403510093689
test2886,0.9609447717666626
test1324,0.958814263343811
test3323,1.0081679821014404
test3,1.014587163925171
test2674,0.8550875186920166
test326,0.9638522863388062
test2358,0.9895815253257751
test276,1.0877689123153687
test1043,1.0659236907958984
test2195,0.9923809766769409
test2810,0.9725841879844666
test763,1.069071650505066
test2627,1.1094423532485962
test2817,0.907646894454956
test1257,0.9520332217216492
test2537,1.0191460847854614
test1635,0.9702281355857849
test114,1.0213946104049683
test1758,1.00496244430542
test953,1.0838040113449097
test1400,1.02591872215271
test71,1.1122305393218994
test118,1.0177794694900513
test3358,0.9658828377723694
test1642,1.0747660398483276
test2325,1.0096533298492432
test1541,1.0734169483184814
test1058,1.0520265102386475
test559,1.0481854677200317
test1607,1.0475656986236572
test2332,1.0214465856552124
test376,1.0028438568115234
test1747,1.0163147449493408
test2350,1.0521934032440186
test3398,0.866490364074707
test3135,0.9562840461730957
test3417,1.0044159889221191
test2477,1.0842565298080444
test1757,1.0911214351654053
test2617,0.9883966445922852
test1682,0.9826879501342773
test796,0.9750406742095947
test3392,0.9595071077346802
test2223,0.967431366443634
test1938,1.0826866626739502
test3211,0.9583446979522705
test528,1.0599205493927002
test2926,1.0108016729354858
test1506,0.8411658406257629
test364,0.8519548177719116
test2754,0.9821031093597412
test2514,0.8959617614746094
test3423,0.9182366132736206
test463,0.9780389666557312
test1834,0.9832935333251953
test1911,0.996393084526062
test1254,1.0767954587936401
test2542,0.955449104309082
test1339,1.0208871364593506
test1493,1.080114722251892
