test_name,matched_bar_49
test2758,0.958245038986206
test1239,0.8951429128646851
test2734,0.9447685480117798
test3242,1.0455517768859863
test1037,0.9509321451187134
test1050,0.9486116170883179
test2999,0.9932388067245483
test2761,0.9914641976356506
test546,0.9976902604103088
test2009,1.067895770072937
test1181,0.9464002251625061
test691,0.9215307831764221
test3270,0.9524737000465393
test2741,1.0137176513671875
test2349,0.9505009651184082
test1892,1.016761064529419
test1530,1.052155613899231
test2554,0.9747010469436646
test1597,1.002706527709961
test1280,1.0717222690582275
test2816,1.0679031610488892
test1881,0.9475789070129395
test2629,1.06049382686615
test2207,0.9182187914848328
test3070,1.0630834102630615
test619,0.8940531015396118
test2445,0.970951497554779
test2573,1.0921730995178223
test462,0.9991530179977417
test2942,0.9009329080581665
test888,0.9894465208053589
test624,1.0326193571090698
test1893,1.0222177505493164
test30,1.016901969909668
test2781,0.9405331015586853
test3307,0.9281195402145386
test2398,1.054916262626648
test393,1.0466711521148682
test2129,1.0041383504867554
test2436,1.0312494039535522
test1203,1.0010954141616821
test1818,0.952284038066864
test2683,1.0372921228408813
test3264,0.9951289892196655
test1323,0.9201033711433411
test2271,0.9418991804122925
test67,1.0042537450790405
test2678,1.064820647239685
test1719,0.9261565208435059
test507,0.9089992046356201
test1698,0.9963852167129517
test3132,0.9850157499313354
test1463,1.0235358476638794
test3412,1.0312095880508423
test2219,1.0510144233703613
test2755,1.0707162618637085
test17,0.9722286462783813
test215,1.1336557865142822
test3405,0.9022334814071655
test875,0.970930814743042
test687,1.1118605136871338
test167,1.069749355316162
test363,0.9784138798713684
test1119,0.9934104084968567
test2328,1.1605041027069092
test2455,0.9326574206352234
test2153,0.9438624382019043
test2883,1.052147388458252
test951,1.0529849529266357
test3144,0.9571480751037598
test610,0.8720917105674744
test900,0.8865320682525635
test189,1.0355947017669678
test2386,1.0549439191818237
test2700,0.8817087411880493
test33,1.066512942314148
test1524,1.0622705221176147
test557,1.0386202335357666
test812,1.038224458694458
test1044,0.961357057094574
test2167,1.0588510036468506
test246,1.0429608821868896
test2690,1.016148567199707
test1201,0.9343959093093872
test184,1.013688564300537
test3442,1.0617693662643433
test540,1.0345085859298706
test2161,0.920190691947937
test2066,1.0286099910736084
test1352,0.9368739128112793
test432,1.041420817375183
test388,0.9826257228851318
test2407,1.0119438171386719
test908,1.0072400569915771
test1453,1.003256916999817
test3252,1.02009916305542
test2823,0.8950427174568176
test3221,1.0130665302276611
test270,1.1521141529083252
test2239,1.0180960893630981
test1066,0.9133578538894653
test3410,0.9346262216567993
test3224,0.9351428747177124
test2897,1.0047500133514404
test2730,1.00686514377594
test3190,0.9494579434394836
test2435,0.8869653940200806
test2017,0.9617946743965149
test321,1.0143749713897705
test1729,1.0344129800796509
test838,1.046204924583435
test2858,0.9634652733802795
test2742,0.9931542277336121
test3064,0.9118475914001465
test1253,0.9075406789779663
test1688,0.9581508636474609
test2927,0.9763108491897583
test842,0.9356170892715454
test1934,0.9897133111953735
test1322,0.8805469274520874
test1316,1.0307869911193848
test2210,0.9806888103485107
test1663,1.0204402208328247
test1830,1.0218727588653564
test2203,1.026263952255249
test2191,0.9550832509994507
test329,1.0028464794158936
test1515,1.0340485572814941
test2139,1.0519530773162842
test1014,0.9544106721878052
test2484,0.9295743107795715
test1197,0.9698628783226013
test1591,0.9518998265266418
test1694,0.9469961524009705
test2170,0.9577623605728149
test666,0.9456843137741089
test1888,1.0539257526397705
test1396,1.0523090362548828
test2253,0.8547941446304321
test2655,1.0725274085998535
test1484,1.0131254196166992
test1415,0.9743608832359314
test2641,1.009980320930481
test2937,0.8866267204284668
test897,0.8760715126991272
test2330,1.104882001876831
test1305,0.8713743686676025
test412,1.0182859897613525
test327,1.0670595169067383
test3039,0.9967197179794312
test1882,0.8501812219619751
test3156,1.0208368301391602
test627,1.0529037714004517
test3040,1.0153710842132568
test1941,0.9794998168945312
test1549,1.093180775642395
test371,0.9872748851776123
test905,1.0702894926071167
test2538,1.0047407150268555
test119,1.114458680152893
test3419,0.8353242874145508
test3339,1.0020461082458496
test2794,0.9965190291404724
test1986,1.0502721071243286
test2848,0.9284944534301758
test390,1.0138154029846191
test3029,1.0215766429901123
test674,0.9966180920600891
test1072,0.9987348318099976
test2292,1.0100351572036743
test2835,1.0004785060882568
test637,0.9864851832389832
test411,0.9794775247573853
test3000,1.0425453186035156
test2461,0.9882272481918335
test583,1.0555126667022705
test397,1.0242925882339478
test569,0.9420806169509888
test1025,0.9125665426254272
test1987,1.1039934158325195
test1259,1.0590791702270508
test2338,0.9581871032714844
test2003,1.0166642665863037
test511,0.9967480897903442
test2713,1.0060093402862549
test2771,1.0075887441635132
test1838,0.9930012226104736
test152,0.9968799352645874
test2408,1.0428500175476074
test2121,1.0350829362869263
test447,1.0227792263031006
test1996,0.983230710029602
test1840,0.9917255640029907
test451,0.917773425579071
test2084,0.926119863986969
test2890,0.8954120874404907
test3320,0.9931830167770386
test3225,1.1092615127563477
test372,1.010820984840393
test2156,0.9440045952796936
test1433,1.0063058137893677
test310,0.997611403465271
test158,1.03438138961792
test1746,1.0608822107315063
test1531,1.1070361137390137
test3269,0.9029790163040161
test1121,1.1041240692138672
test3313,1.0371737480163574
test537,1.1072765588760376
test582,0.8989540338516235
test1949,0.9819971323013306
test956,1.0618970394134521
test2031,0.8880293369293213
test2767,0.9999797344207764
test3247,0.9227197170257568
