test_name,matched_bar_4
test3368,1.0429999828338623
test405,1.0773003101348877
test1808,1.0746221542358398
test1690,1.095855951309204
test2849,1.0893503427505493
test966,1.2316057682037354
test2011,1.1407815217971802
test2201,1.0531821250915527
test2048,1.1255848407745361
test1098,1.0894023180007935
test1131,1.0520941019058228
test3177,1.1381490230560303
test861,1.0572140216827393
test3227,1.0840580463409424
test1123,1.078809142112732
test2653,1.1277220249176025
test2045,1.2476024627685547
test846,1.0511770248413086
test678,1.383847951889038
test228,1.1933683156967163
test533,1.136857032775879
test1182,1.1447820663452148
test301,1.2594513893127441
test1005,1.0606491565704346
test3316,1.085344910621643
test2233,1.1917930841445923
test750,1.1777255535125732
test2747,1.238854169845581
test1821,1.045304775238037
test645,1.1483677625656128
test2221,1.354406476020813
test969,1.101769208908081
test3297,1.0180840492248535
test78,1.053802490234375
test2272,1.1009645462036133
test2908,1.0362952947616577
test979,1.0771291255950928
test618,1.0539718866348267
test43,1.172537088394165
test2873,1.2137749195098877
test2588,1.2092177867889404
test3406,1.026819109916687
test2353,1.1147522926330566
test2515,1.0896034240722656
test2878,1.1403279304504395
test86,1.077552318572998
test1585,1.0449504852294922
test1252,1.095049500465393
test286,1.258854866027832
test701,1.0879957675933838
test2158,1.0250215530395508
test1624,1.0223729610443115
test137,1.0868165493011475
test2900,1.2457268238067627
test467,1.1965949535369873
test647,1.099031925201416
test1676,1.094648838043213
test154,1.038949966430664
test3394,1.2254635095596313
test1359,1.1072360277175903
test990,1.208421230316162
test1363,1.1159071922302246
test960,1.0906651020050049
test1012,1.177707552909851
test2035,1.0922572612762451
test3256,1.133974552154541
test1288,1.1344454288482666
test2064,1.1462459564208984
test3293,1.1316595077514648
test495,1.0383981466293335
test2267,1.1389260292053223
test2850,1.2885754108428955
test748,1.1201950311660767
test2667,1.157693862915039
test2295,1.1696019172668457
test491,1.1984641551971436
test3451,1.2248780727386475
test211,1.0405808687210083
test1550,1.0810680389404297
test1864,1.0177686214447021
test2490,1.237722635269165
test3160,1.1278541088104248
test1908,1.1392865180969238
test1006,1.0015209913253784
test1357,1.269936442375183
test523,1.2431347370147705
test1168,1.0334028005599976
test580,1.1737638711929321
test832,1.09159517288208
test987,1.1220004558563232
test2046,1.0988271236419678
test522,1.0480365753173828
test164,1.1322009563446045
test2894,1.053370714187622
test2789,1.2118704319000244
test2001,1.2405343055725098
test688,1.0391453504562378
test1982,1.1692829132080078
test2792,1.1616429090499878
test101,1.2874343395233154
test2074,1.2205957174301147
test229,1.126209020614624
test788,1.1608487367630005
test3017,1.1694653034210205
test2080,1.053874135017395
test2567,1.247732400894165
test455,1.0608255863189697
test1677,1.0348856449127197
test2970,1.0630090236663818
test1863,1.0633705854415894
test2314,1.0611305236816406
test1456,1.0822941064834595
test2069,1.04514741897583
test359,0.9674778580665588
test419,1.0056700706481934
test1700,1.16326904296875
test983,1.2096641063690186
test112,1.0786092281341553
test3181,1.1028554439544678
test2682,1.1074838638305664
test1545,1.142225742340088
test909,1.128702163696289
test1187,1.1339702606201172
test2065,1.1287181377410889
test2146,1.115572214126587
test1489,1.0396019220352173
test3068,1.2129626274108887
test657,1.0923810005187988
test1214,1.1704020500183105
test3335,1.2481377124786377
test804,1.160860538482666
test614,1.1101090908050537
test469,1.1244120597839355
test601,1.010270357131958
test757,1.0622153282165527
test1117,1.0698072910308838
test1812,1.0327956676483154
test1232,1.1929900646209717
test2411,1.1792500019073486
test311,1.1231039762496948
test1283,1.0762240886688232
test1486,1.0729907751083374
test2587,1.1616079807281494
test1678,1.126631736755371
test2802,1.149632453918457
test2978,1.1201832294464111
test1191,0.8961793184280396
test213,1.1476047039031982
test2313,1.1416261196136475
test2578,1.0415384769439697
test1167,1.2638788223266602
test1778,1.1287853717803955
test2733,1.0063464641571045
test682,1.1465275287628174
test2977,1.179917573928833
test1772,1.1315592527389526
test3257,1.0255839824676514
test1362,1.0909063816070557
test2181,0.9769467711448669
test1309,1.1473348140716553
test1326,1.0856435298919678
test824,1.3157017230987549
test106,1.1252014636993408
test96,1.0927038192749023
test2769,1.0990691184997559
test1013,1.1292898654937744
test1686,1.129697561264038
test801,1.2925326824188232
test2365,1.0463227033615112
test948,1.0515382289886475
test3241,1.0574147701263428
test2033,1.1495851278305054
test2615,1.0641436576843262
test3178,1.193706750869751
test1170,1.1762871742248535
test797,1.097813606262207
test2088,0.9790844917297363
test3370,1.1202192306518555
