test_name,matched_bar_4
test2707,1.1633446216583252
test65,1.0119367837905884
test1335,1.3160316944122314
test1431,1.1035751104354858
test947,1.1870317459106445
test952,1.068981647491455
test3352,1.0989139080047607
test153,1.1856818199157715
test192,1.1411330699920654
test3223,1.1375120878219604
test294,1.1748942136764526
test2550,1.166256070137024
test967,1.192527413368225
test532,1.1718974113464355
test581,1.2898612022399902
test1832,1.0802135467529297
test1819,1.1335034370422363
test1029,1.1017935276031494
test2528,1.1023465394973755
test1886,1.0968093872070312
test669,0.9547164440155029
test1457,1.1685194969177246
test543,1.0665141344070435
test3035,1.036895513534546
test1958,1.2220706939697266
test98,1.0862438678741455
test633,1.2669105529785156
test353,1.160658597946167
test2563,1.05058753490448
test2302,1.1843414306640625
test490,1.0513193607330322
test492,1.1202750205993652
test2197,1.055583119392395
test3192,0.9061112403869629
test139,1.1125919818878174
test2283,1.1605950593948364
test3314,1.1571359634399414
test73,1.1437418460845947
test2965,1.0105060338974
test1263,1.0996062755584717
test18,1.2822775840759277
test1242,1.0369033813476562
test1347,1.1544914245605469
test3065,1.148561954498291
test2570,1.1773154735565186
test1210,1.1560125350952148
test2938,1.0556175708770752
test212,1.1338202953338623
test2694,1.1380982398986816
test786,1.0282143354415894
test2750,1.0592951774597168
test1399,1.2628092765808105
test3239,1.1920576095581055
test2397,1.0866889953613281
test577,1.1281213760375977
test1036,0.9515076875686646
test3433,1.066223382949829
test3077,1.0993191003799438
test1852,1.0634709596633911
test1365,1.1561529636383057
test1464,1.1243891716003418
test2723,1.1951463222503662
test3088,1.0486823320388794
test117,1.009697675704956
test2947,1.1722373962402344
test24,1.0806148052215576
test298,1.130673885345459
test3025,1.0108420848846436
test2589,1.1499100923538208
test1991,1.2475018501281738
test1749,1.013406753540039
test1319,1.1373847723007202
test639,1.0373270511627197
test172,1.0388120412826538
test753,1.1666345596313477
test3139,1.1602613925933838
test855,1.2640783786773682
test266,1.0030927658081055
test1936,1.146409034729004
test2054,1.1546566486358643
test758,1.0487390756607056
test3280,1.1421375274658203
test2130,1.1287531852722168
test808,1.2208454608917236
test244,1.4286062717437744
test299,1.1046741008758545
test516,0.9591286182403564
test882,1.0606346130371094
test402,1.069028377532959
test1135,1.159266710281372
test1059,1.004763126373291
test2039,1.0827934741973877
test759,1.1686251163482666
test1805,1.2488216161727905
test2004,1.039438247680664
test2815,1.125677466392517
test2950,1.2353639602661133
test1409,1.0823979377746582
test863,1.1506959199905396
test2620,1.1201313734054565
test3259,1.1183297634124756
test3101,1.1845929622650146
test2595,1.1521530151367188
test1815,1.3623279333114624
test2200,1.1827889680862427
test93,1.1253294944763184
test182,1.1908060312271118
test2087,0.9940003156661987
test2603,1.1211563348770142
test898,1.122275471687317
test878,1.1238129138946533
test2051,1.1441247463226318
test472,1.1209046840667725
test915,1.1640057563781738
test1485,1.124274730682373
test792,0.9864366054534912
test1209,1.0718601942062378
test2162,1.1575584411621094
test2658,1.100940465927124
test2892,1.2161338329315186
test2666,1.0780329704284668
test963,0.9985243082046509
test267,1.2002772092819214
