test_name,matched_bar_49
test3060,1.096390724182129
test1955,0.9764628410339355
test2319,1.0782418251037598
test1461,1.0876933336257935
test3273,1.156761884689331
test3220,1.057253360748291
test2513,0.9759466648101807
test435,0.9876440763473511
test510,1.06345534324646
test1349,0.9087019562721252
test893,0.9608097076416016
test2132,0.9074052572250366
test325,1.0751498937606812
test2057,1.0301307439804077
test148,1.0238113403320312
test933,1.0175628662109375
test2749,1.0295089483261108
test3169,0.9598931074142456
test3058,0.941562294960022
test3315,1.0553078651428223
test254,1.0770847797393799
test879,0.8969275951385498
test135,0.9885818958282471
test2214,0.9849510192871094
test55,0.9851398468017578
test3185,0.985481858253479
test2984,1.051823616027832
test1672,1.0951943397521973
test3281,0.9831578731536865
test3311,0.8272919654846191
test1019,0.9104556441307068
test1527,0.9811592698097229
test1151,1.075925588607788
test1360,0.8752971887588501
test237,1.1668819189071655
test300,1.0666272640228271
test225,0.9062559604644775
test9,1.0066747665405273
test3396,0.9019820690155029
test1311,1.0821603536605835
test819,0.9624561071395874
test2830,1.0878016948699951
test2689,1.0008230209350586
test1076,0.9610833525657654
test2616,0.9842487573623657
test1133,0.9557573795318604
test1497,0.9616637825965881
test1169,0.9378563761711121
test3004,0.9554192423820496
test1071,1.0337659120559692
test2216,1.0838227272033691
test2628,1.009129524230957
test445,0.9115712642669678
test1844,0.966039776802063
