test_name,matched_bar_4
test2112,1.0969617366790771
test716,1.077519178390503
test1428,1.1353120803833008
test210,1.1073224544525146
test2373,1.1461998224258423
test1565,1.2508125305175781
test1008,1.0683228969573975
test1741,1.2816662788391113
test3034,1.0742900371551514
test2308,1.1351358890533447
test2820,1.1991117000579834
test505,1.1966993808746338
test1600,1.1568069458007812
test1500,1.2050676345825195
test1134,1.253755807876587
test2836,1.109088659286499
test1161,1.2566871643066406
test2175,1.0108020305633545
test776,1.1564366817474365
test1599,1.1504971981048584
test2944,1.4373462200164795
test2063,1.3255975246429443
test1511,1.164304256439209
test1083,1.1139740943908691
test226,1.1442488431930542
test1221,1.187260389328003
test156,1.1543856859207153
test2704,1.2570090293884277
test2491,1.0733015537261963
test2966,1.2163158655166626
test1010,1.1364130973815918
test2368,1.2421514987945557
test997,1.1354880332946777
test2345,1.2793817520141602
test3018,1.3724429607391357
test2322,1.0013803243637085
test1858,1.2067004442214966
test2186,1.2278852462768555
test2855,1.1233932971954346
test2215,1.2248164415359497
test2949,1.1444165706634521
test1732,1.272997498512268
test354,1.129651427268982
test2093,1.220240831375122
test2428,1.167921781539917
test1140,1.1438968181610107
test2857,1.4487659931182861
test921,1.1678707599639893
test123,0.9688049554824829
test87,1.1206035614013672
test251,1.1502814292907715
test2995,1.2624143362045288
test3007,1.2304861545562744
test248,1.0953351259231567
test271,1.0326189994812012
test1163,1.1846777200698853
test2936,1.1431957483291626
test1722,1.1356661319732666
test2773,1.1110528707504272
test1970,1.0522055625915527
test2731,1.0314282178878784
test1480,1.143693447113037
test1604,0.9907000660896301
test1777,1.2076611518859863
test1193,1.136789083480835
test954,1.1279938220977783
test223,1.1871494054794312
test726,1.3060494661331177
test3172,1.2178077697753906
test1894,1.0098755359649658
test1786,1.2119371891021729
test209,1.2717344760894775
test590,1.07456636428833
test1046,1.2402026653289795
test2648,1.1663013696670532
test416,1.1986521482467651
test391,1.1612645387649536
test107,1.2645959854125977
test1303,1.115997552871704
test3289,1.1166644096374512
test1689,1.4418277740478516
test1609,0.9618912935256958
test1879,1.2627851963043213
test19,1.1810238361358643
test2232,1.0804314613342285
test1974,1.1867258548736572
test1241,1.1160590648651123
test1906,1.1332008838653564
test949,1.17332124710083
test494,1.2168593406677246
test2481,1.0901027917861938
test2258,1.1932423114776611
test95,1.1149342060089111
test1189,1.5204051733016968
test965,1.1336455345153809
test1601,1.1612216234207153
test2114,1.3930063247680664
test3171,1.1976829767227173
test721,1.1743619441986084
test1504,1.1455727815628052
test1216,1.0152180194854736
test2263,1.2781167030334473
test20,1.1972743272781372
test939,1.132699966430664
test3124,1.1302921772003174
test3056,1.1834665536880493
test2988,1.2291367053985596
test161,1.0095722675323486
test2824,1.1288789510726929
test3261,1.1901099681854248
test2956,1.2151737213134766
test725,1.2890751361846924
test2479,1.110046625137329
test697,1.117957353591919
test2089,1.2440017461776733
test1262,1.2434240579605103
test3375,1.1232421398162842
test2986,1.0716261863708496
test2642,1.1879336833953857
test1555,1.0454548597335815
test2381,1.1162387132644653
test32,1.0864982604980469
test1811,1.1532949209213257
test2475,1.1999647617340088
test1149,1.1600950956344604
test1546,1.2536356449127197
test1544,1.1443610191345215
test1850,1.2256519794464111
test1333,1.1186846494674683
test2822,1.1648571491241455
test1276,1.0958282947540283
test825,1.0756535530090332
test2783,1.2376201152801514
test920,1.189376950263977
test1403,1.1362279653549194
test1104,1.046696662902832
test2016,1.1894416809082031
test1610,1.1393637657165527
test1803,1.0750408172607422
test563,1.1866450309753418
test1801,1.325493574142456
test1491,1.2493149042129517
test638,1.2712574005126953
test2552,1.033968448638916
test1680,1.1413007974624634
test183,1.2804666757583618
test845,0.912356436252594
test3277,1.0822036266326904
test206,1.3420627117156982
test531,1.157342791557312
test2190,1.2074458599090576
test205,1.276740312576294
test150,1.173705816268921
test2485,1.1228914260864258
test2454,1.099116563796997
test3349,1.174722671508789
test806,1.1178419589996338
test3186,1.2603085041046143
test2510,1.2158236503601074
test3054,1.1762081384658813
test571,1.3690495491027832
test1023,1.1050610542297363
test1735,1.0827949047088623
test245,1.1585264205932617
test2300,1.20287024974823
test2861,1.1024082899093628
test3086,1.1102049350738525
test2654,1.1954721212387085
test45,1.1480419635772705
test312,1.0094711780548096
test2143,1.3197110891342163
test3237,1.3400838375091553
test1190,1.2085169553756714
test2204,1.1409845352172852
test1566,1.1802701950073242
test382,1.3012382984161377
test3218,1.1157739162445068
test3143,1.127446174621582
test680,1.1092103719711304
